                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.59184,                0.48813,                 0.9762,                0.51396,                0.53884,                0.52419,                0.43484,                0.40943,                0.44027,                0.92619,              0.0068716,              0.0068716,              0.0068716
                    161,                 0.5925,                0.48532,                0.97568,                0.51486,                0.53666,                0.52416,                0.43475,                 0.4092,                   0.44,                0.92581,              0.0068518,              0.0068518,              0.0068518
                    162,                 0.5844,                0.47909,                0.97232,                 0.5629,                 0.4985,                0.52431,                0.43489,                0.40959,                0.44012,                 0.9262,               0.006832,               0.006832,               0.006832
                    163,                0.58763,                0.47401,                0.97126,                 0.5617,                0.49889,                 0.5245,                0.43541,                0.40943,                0.43954,                0.92615,              0.0068122,              0.0068122,              0.0068122
                    164,                0.58752,                 0.4773,                0.97062,                0.56144,                0.50041,                 0.5252,                0.43574,                0.40916,                0.44076,                0.92603,              0.0067924,              0.0067924,              0.0067924
                    165,                0.58492,                0.47812,                0.97123,                0.51206,                0.53591,                0.52488,                0.43566,                0.40926,                0.44071,                0.92621,              0.0067726,              0.0067726,              0.0067726
                    166,                0.58769,                0.47737,                0.97287,                0.55995,                0.50014,                0.52516,                0.43574,                0.40957,                0.44036,                0.92657,              0.0067528,              0.0067528,              0.0067528
                    167,                0.58953,                0.47442,                0.97357,                0.55664,                0.50174,                0.52503,                0.43568,                0.40958,                0.44118,                0.92649,               0.006733,               0.006733,               0.006733
                    168,                 0.5853,                0.46879,                0.96779,                0.51197,                0.53953,                0.52453,                0.43556,                0.40966,                0.44102,                0.92656,              0.0067132,              0.0067132,              0.0067132
                    169,                0.57474,                0.45856,                0.96802,                0.51244,                0.54294,                0.52466,                0.43584,                0.40978,                 0.4407,                0.92677,              0.0066934,              0.0066934,              0.0066934
                    170,                0.58499,                0.47501,                0.97183,                0.51343,                0.54274,                0.52547,                0.43617,                0.40977,                  0.441,                0.92674,              0.0066736,              0.0066736,              0.0066736
                    171,                0.58396,                0.47053,                0.96904,                0.51271,                0.54298,                0.52536,                0.43605,                0.40988,                0.44066,                0.92672,              0.0066538,              0.0066538,              0.0066538
                    172,                0.57999,                0.46765,                0.96809,                0.50814,                0.54954,                0.52546,                0.43639,                0.40987,                0.44139,                0.92665,               0.006634,               0.006634,               0.006634
                    173,                0.58198,                0.47018,                0.96907,                0.50624,                0.55353,                0.52537,                0.43609,                0.40991,                0.44097,                0.92678,              0.0066142,              0.0066142,              0.0066142
                    174,                0.57821,                0.46785,                0.96747,                0.50764,                0.55538,                0.52536,                0.43573,                0.40998,                0.44044,                0.92692,              0.0065944,              0.0065944,              0.0065944
                    175,                 0.5794,                0.46424,                0.96532,                0.50919,                0.55806,                0.52527,                0.43581,                 0.4101,                0.44094,                0.92714,              0.0065746,              0.0065746,              0.0065746
                    176,                0.58034,                0.46225,                0.96644,                0.50983,                0.55508,                0.52526,                0.43602,                0.41022,                0.44126,                 0.9273,              0.0065548,              0.0065548,              0.0065548
                    177,                0.57669,                0.46091,                0.96665,                0.51212,                0.56083,                0.52485,                0.43539,                 0.4102,                0.44215,                0.92727,               0.006535,               0.006535,               0.006535
                    178,                 0.5791,                 0.4584,                0.96455,                0.51081,                0.55953,                0.52466,                0.43556,                0.41033,                0.44121,                0.92739,              0.0065152,              0.0065152,              0.0065152
                    179,                0.57932,                0.46093,                0.96459,                0.50948,                0.55609,                0.52473,                0.43536,                0.41006,                0.44131,                0.92722,              0.0064954,              0.0064954,              0.0064954
                    180,                0.58013,                0.46185,                0.96769,                 0.5106,                 0.5556,                0.52519,                0.43595,                 0.4102,                0.44218,                0.92735,              0.0064756,              0.0064756,              0.0064756
                    181,                0.57515,                0.45016,                0.96406,                0.51054,                0.55308,                 0.5256,                0.43598,                0.41043,                0.44191,                0.92749,              0.0064558,              0.0064558,              0.0064558
                    182,                0.57521,                0.45992,                0.96666,                0.51192,                0.55222,                  0.526,                0.43602,                0.41028,                 0.4422,                0.92746,               0.006436,               0.006436,               0.006436
                    183,                0.58577,                0.46031,                0.96638,                0.50876,                0.55521,                0.52567,                0.43555,                0.41038,                0.44221,                0.92755,              0.0064162,              0.0064162,              0.0064162
                    184,                0.57611,                0.45209,                0.96021,                0.50531,                0.55542,                0.52525,                0.43521,                0.41053,                0.44228,                0.92772,              0.0063964,              0.0063964,              0.0063964
                    185,                0.57345,                0.45292,                0.96224,                 0.5048,                0.55525,                0.52479,                0.43487,                0.41073,                0.44182,                0.92796,              0.0063766,              0.0063766,              0.0063766
                    186,                0.57671,                0.45557,                0.96407,                0.50107,                0.55604,                0.52456,                 0.4346,                0.41077,                 0.4422,                 0.9281,              0.0063568,              0.0063568,              0.0063568
                    187,                0.57608,                0.45512,                  0.964,                0.50194,                0.54938,                0.52442,                0.43454,                0.41088,                0.44161,                0.92832,               0.006337,               0.006337,               0.006337
                    188,                0.56947,                 0.4474,                0.96105,                0.49778,                0.55679,                 0.5243,                0.43451,                0.41106,                0.44138,                0.92855,              0.0063172,              0.0063172,              0.0063172
                    189,                0.57224,                0.44799,                0.95755,                0.50392,                0.55042,                 0.5243,                0.43474,                0.41109,                0.44189,                0.92875,              0.0062974,              0.0062974,              0.0062974
                    190,                0.57021,                0.44936,                0.95985,                 0.5041,                 0.5497,                0.52419,                0.43474,                  0.411,                0.44336,                0.92875,              0.0062776,              0.0062776,              0.0062776
                    191,                0.57102,                0.44598,                0.95707,                0.49355,                0.55765,                0.52416,                0.43483,                0.41098,                0.44278,                0.92873,              0.0062578,              0.0062578,              0.0062578
                    192,                0.56873,                0.44339,                0.95802,                0.49186,                0.55803,                0.52375,                0.43484,                0.41107,                0.44221,                0.92882,               0.006238,               0.006238,               0.006238
                    193,                0.56953,                0.44534,                0.95928,                0.50285,                0.53357,                0.52394,                0.43486,                0.41113,                0.44273,                0.92876,              0.0062182,              0.0062182,              0.0062182
                    194,                0.57014,                 0.4421,                0.95631,                0.50357,                0.53357,                0.52392,                0.43509,                0.41128,                0.44291,                0.92885,              0.0061984,              0.0061984,              0.0061984
                    195,                0.57046,                0.44768,                0.95876,                0.50502,                0.53335,                0.52409,                0.43497,                0.41136,                0.44344,                  0.929,              0.0061786,              0.0061786,              0.0061786
                    196,                0.56755,                0.43975,                  0.959,                 0.5063,                0.53301,                  0.524,                0.43502,                0.41144,                0.44351,                0.92907,              0.0061588,              0.0061588,              0.0061588
                    197,                0.56953,                0.43715,                0.95556,                0.57833,                0.48508,                0.52423,                0.43541,                0.41156,                 0.4436,                0.92927,               0.006139,               0.006139,               0.006139
                    198,                0.56076,                0.44098,                 0.9538,                0.57685,                0.48457,                0.52431,                0.43559,                0.41167,                0.44397,                0.92933,              0.0061192,              0.0061192,              0.0061192
                    199,                0.56723,                0.44265,                0.95212,                0.57822,                0.48479,                0.52324,                 0.4348,                0.41162,                0.44354,                0.92921,              0.0060994,              0.0060994,              0.0060994
                    200,                0.56793,                0.43886,                0.95469,                0.58125,                0.48446,                 0.5242,                0.43549,                0.41181,                0.44407,                0.92934,              0.0060796,              0.0060796,              0.0060796
                    201,                 0.5631,                0.43393,                0.95426,                0.58283,                0.48389,                0.52332,                0.43442,                0.41187,                0.44352,                0.92945,              0.0060598,              0.0060598,              0.0060598
                    202,                0.56361,                0.43712,                0.95474,                0.58286,                 0.4846,                 0.5231,                0.43423,                0.41189,                0.44373,                0.92944,                0.00604,                0.00604,                0.00604
                    203,                0.56419,                0.43242,                0.95383,                0.58297,                0.48501,                0.52439,                 0.4356,                0.41192,                0.44392,                0.92932,              0.0060202,              0.0060202,              0.0060202
                    204,                0.55495,                0.42834,                0.95075,                0.58465,                0.48463,                0.52408,                0.43507,                 0.4121,                0.44367,                0.92942,              0.0060004,              0.0060004,              0.0060004
                    205,                0.56179,                0.43564,                0.95443,                0.57717,                0.48948,                 0.5242,                0.43525,                  0.412,                 0.4444,                0.92933,              0.0059806,              0.0059806,              0.0059806
                    206,                0.55958,                0.42817,                0.95097,                0.56909,                0.49217,                0.52445,                 0.4354,                0.41219,                0.44538,                0.92948,              0.0059608,              0.0059608,              0.0059608
                    207,                0.55845,                  0.428,                0.94919,                0.57117,                 0.4915,                0.52513,                0.43604,                0.41235,                0.44477,                0.92958,               0.005941,               0.005941,               0.005941
                    208,                0.55467,                0.42382,                0.94846,                0.57215,                0.49074,                0.52415,                0.43513,                0.41262,                0.44461,                 0.9298,              0.0059212,              0.0059212,              0.0059212
                    209,                0.56211,                0.43268,                0.95117,                0.57279,                0.49089,                0.52442,                0.43527,                0.41272,                0.44504,                0.92986,              0.0059014,              0.0059014,              0.0059014
                    210,                0.56415,                0.42974,                 0.9534,                0.57392,                0.49047,                0.52462,                 0.4342,                0.41287,                0.44489,                0.92994,              0.0058816,              0.0058816,              0.0058816
                    211,                0.55445,                0.42785,                0.94866,                0.56594,                0.49227,                0.52462,                0.43399,                0.41305,                0.44479,                 0.9301,              0.0058618,              0.0058618,              0.0058618
                    212,                0.55472,                0.42268,                0.95036,                0.56903,                0.49125,                0.52455,                 0.4341,                0.41314,                0.44481,                0.93016,               0.005842,               0.005842,               0.005842
                    213,                0.55752,                0.42573,                 0.9478,                0.57049,                0.49216,                0.52533,                0.43492,                 0.4133,                0.44534,                0.93033,              0.0058222,              0.0058222,              0.0058222
                    214,                0.55329,                0.42021,                0.94484,                0.57466,                0.49055,                0.52494,                0.43434,                 0.4135,                0.44484,                0.93047,              0.0058024,              0.0058024,              0.0058024
                    215,                0.55406,                0.41874,                0.94746,                0.57224,                 0.4918,                0.52509,                0.43457,                0.41372,                0.44453,                0.93067,              0.0057826,              0.0057826,              0.0057826
                    216,                0.55601,                0.42118,                0.94619,                0.57242,                0.49157,                0.52213,                0.43284,                0.41378,                0.44445,                0.93069,              0.0057628,              0.0057628,              0.0057628
                    217,                0.55485,                 0.4177,                0.94752,                0.57784,                0.49418,                0.52331,                0.43299,                0.41392,                0.44434,                0.93073,               0.005743,               0.005743,               0.005743
                    218,                0.55236,                 0.4151,                0.94913,                0.57748,                0.49454,                0.52351,                 0.4333,                0.41404,                0.44439,                0.93084,              0.0057232,              0.0057232,              0.0057232
                    219,                0.55051,                0.41679,                0.94815,                0.57936,                0.49518,                0.52299,                0.43287,                0.41407,                0.44434,                0.93087,              0.0057034,              0.0057034,              0.0057034
                    220,                0.55486,                0.41789,                0.94792,                0.57914,                0.49398,                0.52275,                0.43258,                0.41417,                0.44368,                0.93085,              0.0056836,              0.0056836,              0.0056836
                    221,                0.55363,                0.41645,                0.94886,                0.57655,                0.49378,                0.52393,                 0.4334,                0.41416,                0.44382,                0.93084,              0.0056638,              0.0056638,              0.0056638
                    222,                0.55425,                0.41678,                0.94629,                0.57821,                0.49317,                0.52321,                0.43283,                0.41403,                0.44366,                0.93061,               0.005644,               0.005644,               0.005644
                    223,                0.54866,                0.41227,                0.94619,                0.58025,                0.49305,                0.52428,                0.43396,                0.41413,                  0.444,                0.93065,              0.0056242,              0.0056242,              0.0056242
                    224,                0.55321,                0.42114,                0.94349,                0.58162,                0.49295,                0.52419,                0.43385,                0.41415,                0.44431,                0.93062,              0.0056044,              0.0056044,              0.0056044
                    225,                0.55007,                0.41181,                0.94337,                0.58051,                0.49312,                0.52401,                0.43353,                0.41421,                0.44418,                0.93078,              0.0055846,              0.0055846,              0.0055846
                    226,                0.54674,                0.41251,                0.94658,                0.58157,                0.49331,                0.52415,                 0.4336,                0.41415,                0.44464,                0.93077,              0.0055648,              0.0055648,              0.0055648
                    227,                0.54967,                0.41313,                0.93965,                 0.5819,                0.49392,                0.52406,                0.43328,                0.41426,                0.44461,                0.93081,               0.005545,               0.005545,               0.005545
                    228,                0.53919,                0.40058,                0.93721,                0.58186,                0.49465,                0.52372,                0.43308,                0.41425,                 0.4442,                0.93073,              0.0055252,              0.0055252,              0.0055252
                    229,                0.54723,                 0.4089,                0.94194,                0.58093,                0.49327,                0.52326,                 0.4325,                0.41437,                0.44383,                0.93083,              0.0055054,              0.0055054,              0.0055054
                    230,                0.54564,                0.40979,                0.93819,                0.58079,                0.49397,                0.52428,                0.43359,                 0.4145,                 0.4443,                0.93083,              0.0054856,              0.0054856,              0.0054856
                    231,                0.54479,                0.40661,                0.94111,                0.58288,                0.49334,                0.52432,                0.43412,                0.41443,                0.44485,                0.93075,              0.0054658,              0.0054658,              0.0054658
                    232,                0.54295,                0.39924,                0.93885,                0.58238,                  0.494,                0.52374,                0.43334,                 0.4145,                0.44457,                0.93075,               0.005446,               0.005446,               0.005446
                    233,                0.54294,                0.40206,                0.94159,                0.58012,                0.49296,                0.52391,                0.43452,                0.41455,                0.44521,                0.93078,              0.0054262,              0.0054262,              0.0054262
                    234,                0.54927,                0.40684,                 0.9412,                0.57994,                0.49344,                0.52357,                0.43422,                0.41461,                 0.4451,                0.93065,              0.0054064,              0.0054064,              0.0054064
                    235,                0.54229,                0.40069,                0.93702,                0.57949,                0.49408,                0.52361,                0.43408,                0.41455,                  0.445,                0.93053,              0.0053866,              0.0053866,              0.0053866
                    236,                0.54021,                0.39735,                0.93852,                0.57437,                0.49646,                0.52334,                0.43402,                0.41464,                0.44546,                0.93058,              0.0053668,              0.0053668,              0.0053668
                    237,                0.53721,                0.39927,                0.93627,                0.57429,                0.49613,                0.52341,                0.43392,                0.41465,                0.44538,                0.93063,               0.005347,               0.005347,               0.005347
                    238,                0.53473,                0.39618,                 0.9379,                0.57609,                0.49465,                 0.5232,                0.43344,                0.41457,                0.44521,                0.93039,              0.0053272,              0.0053272,              0.0053272
                    239,                0.53227,                0.38906,                0.93264,                0.57636,                0.49717,                0.52313,                0.43316,                0.41455,                0.44479,                0.93017,              0.0053074,              0.0053074,              0.0053074
                    240,                0.54176,                0.39917,                 0.9387,                0.57621,                0.49724,                0.52319,                0.43299,                0.41477,                0.44528,                0.93026,              0.0052876,              0.0052876,              0.0052876
                    241,                0.53512,                0.39392,                0.93451,                0.57739,                0.49553,                0.52319,                0.43291,                0.41479,                0.44469,                0.93028,              0.0052678,              0.0052678,              0.0052678
                    242,                0.54494,                0.40278,                0.93773,                0.57771,                0.49996,                0.52314,                0.43325,                0.41481,                0.44491,                0.93026,               0.005248,               0.005248,               0.005248
                    243,                0.53063,                0.38743,                0.93319,                0.57748,                0.49922,                0.52313,                 0.4332,                0.41484,                0.44538,                0.93031,              0.0052282,              0.0052282,              0.0052282
                    244,                0.53852,                0.39432,                0.93858,                0.57789,                 0.5013,                 0.5229,                0.43302,                0.41504,                0.44528,                0.93046,              0.0052084,              0.0052084,              0.0052084
                    245,                0.53551,                0.39054,                0.93604,                0.57458,                0.50213,                0.52299,                0.43312,                0.41502,                0.44544,                0.93048,              0.0051886,              0.0051886,              0.0051886
                    246,                 0.5318,                 0.3897,                0.93298,                0.57171,                0.50257,                0.52394,                0.43357,                0.41502,                0.44524,                0.93055,              0.0051688,              0.0051688,              0.0051688
                    247,                0.53521,                0.38937,                0.93297,                0.57444,                 0.5023,                0.52393,                0.43363,                  0.415,                0.44501,                0.93051,               0.005149,               0.005149,               0.005149
                    248,                0.53701,                0.39025,                 0.9339,                0.57453,                 0.5024,                0.52389,                0.43364,                0.41512,                0.44549,                0.93058,              0.0051292,              0.0051292,              0.0051292
                    249,                0.52864,                0.38476,                0.93535,                0.57343,                 0.5024,                0.52435,                0.43415,                0.41532,                0.44552,                0.93076,              0.0051094,              0.0051094,              0.0051094
                    250,                0.53811,                0.39194,                0.93215,                0.57252,                0.50254,                0.52449,                0.43405,                0.41526,                0.44511,                0.93068,              0.0050896,              0.0050896,              0.0050896
                    251,                0.52813,                 0.3875,                0.93465,                0.57029,                0.50277,                0.52486,                0.43443,                0.41532,                0.44534,                0.93069,              0.0050698,              0.0050698,              0.0050698
                    252,                0.52849,                0.38337,                0.93405,                0.57531,                0.50238,                0.52511,                0.43472,                0.41522,                0.44562,                0.93064,                0.00505,                0.00505,                0.00505
                    253,                0.52909,                0.38307,                0.93034,                0.57926,                0.50202,                0.52515,                 0.4347,                 0.4155,                0.44521,                0.93092,              0.0050302,              0.0050302,              0.0050302
                    254,                0.52809,                0.38486,                0.93181,                0.57834,                0.50015,                0.52525,                  0.435,                0.41566,                0.44516,                0.93108,              0.0050104,              0.0050104,              0.0050104
                    255,                0.52887,                0.38359,                0.93567,                0.57952,                0.50126,                 0.5256,                0.43508,                0.41574,                0.44493,                0.93117,              0.0049906,              0.0049906,              0.0049906
                    256,                0.52658,                0.38375,                0.93096,                0.57762,                0.50017,                0.52543,                0.43525,                 0.4158,                 0.4443,                0.93117,              0.0049708,              0.0049708,              0.0049708
                    257,                0.52906,                0.38577,                0.93162,                0.57785,                0.50026,                0.52558,                0.43513,                0.41603,                0.44418,                0.93141,               0.004951,               0.004951,               0.004951
                    258,                0.52862,                0.38283,                0.92811,                0.57761,                 0.5016,                0.52577,                 0.4354,                0.41591,                0.44432,                0.93124,              0.0049312,              0.0049312,              0.0049312
                    259,                0.53114,                 0.3802,                0.93009,                0.57594,                0.50208,                0.52605,                0.43559,                 0.4161,                 0.4445,                0.93141,              0.0049114,              0.0049114,              0.0049114
                    260,                0.52245,                0.38025,                0.92887,                0.57529,                0.50261,                0.52556,                0.43511,                0.41608,                 0.4443,                0.93138,              0.0048916,              0.0048916,              0.0048916
                    261,                0.52331,                0.37507,                0.92782,                0.57416,                0.50246,                 0.5255,                0.43482,                0.41618,                0.44413,                0.93147,              0.0048718,              0.0048718,              0.0048718
                    262,                0.51957,                0.37075,                0.92859,                0.56851,                0.50554,                0.52565,                0.43493,                0.41648,                0.44413,                0.93175,               0.004852,               0.004852,               0.004852
                    263,                0.52438,                0.37429,                0.92876,                0.56813,                0.50543,                0.52565,                0.43521,                0.41637,                 0.4443,                0.93175,              0.0048322,              0.0048322,              0.0048322
                    264,                0.51766,                0.37363,                0.92557,                0.56385,                0.50921,                0.52534,                0.43517,                0.41662,                0.44436,                0.93187,              0.0048124,              0.0048124,              0.0048124
                    265,                0.52254,                0.37714,                0.92555,                0.56312,                0.50961,                0.52544,                0.43507,                0.41663,                0.44442,                0.93195,              0.0047926,              0.0047926,              0.0047926
                    266,                0.51611,                0.37057,                 0.9247,                0.56198,                0.50993,                 0.5258,                0.43542,                0.41677,                0.44449,                0.93207,              0.0047728,              0.0047728,              0.0047728
                    267,                0.52009,                0.37813,                0.92618,                0.55914,                0.51093,                0.52586,                0.43535,                0.41685,                0.44438,                0.93214,               0.004753,               0.004753,               0.004753
                    268,                0.51484,                0.36804,                0.92385,                0.55923,                0.51272,                0.52589,                0.43533,                0.41702,                0.44466,                0.93217,              0.0047332,              0.0047332,              0.0047332
                    269,                 0.5163,                0.36678,                0.92496,                0.56028,                0.51362,                0.52592,                 0.4352,                0.41718,                0.44537,                0.93226,              0.0047134,              0.0047134,              0.0047134
                    270,                0.51734,                0.37044,                0.92495,                0.55902,                0.51365,                0.52578,                0.43521,                0.41729,                0.44503,                0.93232,              0.0046936,              0.0046936,              0.0046936
                    271,                0.51699,                0.36811,                0.92448,                0.55898,                0.51362,                0.52517,                0.43442,                0.41741,                0.44582,                0.93229,              0.0046738,              0.0046738,              0.0046738
                    272,                0.51285,                 0.3669,                0.92281,                0.56111,                0.51255,                0.52477,                0.43432,                0.41754,                0.44615,                0.93247,               0.004654,               0.004654,               0.004654
                    273,                0.52304,                0.37404,                0.92392,                0.56278,                0.51209,                0.52516,                0.43436,                0.41766,                0.44629,                0.93249,              0.0046342,              0.0046342,              0.0046342
                    274,                0.50425,                0.35867,                0.92026,                 0.5628,                0.51234,                0.52517,                0.43428,                0.41778,                0.44616,                0.93261,              0.0046144,              0.0046144,              0.0046144
                    275,                 0.5125,                0.36468,                0.92209,                0.56387,                0.51158,                0.52438,                0.43407,                0.41793,                0.44663,                0.93277,              0.0045946,              0.0045946,              0.0045946
                    276,                0.51562,                0.37026,                0.92461,                0.56438,                0.51077,                0.52426,                0.43394,                0.41812,                0.44705,                0.93294,              0.0045748,              0.0045748,              0.0045748
                    277,                0.50601,                0.36297,                0.92122,                0.56248,                0.50891,                0.52423,                0.43383,                0.41842,                0.44714,                 0.9332,               0.004555,               0.004555,               0.004555
                    278,                0.50805,                0.36113,                0.91891,                0.56086,                0.50931,                0.52401,                0.43371,                0.41859,                0.44712,                0.93327,              0.0045352,              0.0045352,              0.0045352
                    279,                0.50999,                0.36159,                0.91868,                0.55787,                0.51011,                0.52394,                0.43356,                0.41857,                 0.4475,                0.93328,              0.0045154,              0.0045154,              0.0045154
                    280,                0.50758,                 0.3585,                0.91727,                0.55655,                0.50975,                0.52499,                0.43544,                0.41857,                0.44786,                0.93325,              0.0044956,              0.0044956,              0.0044956
                    281,                 0.5068,                0.36066,                0.91946,                0.55654,                0.50983,                0.52417,                0.43502,                0.41873,                0.44784,                0.93343,              0.0044758,              0.0044758,              0.0044758
                    282,                0.51485,                0.36394,                0.92089,                0.55695,                0.50996,                0.52388,                0.43465,                0.41868,                0.44798,                0.93332,               0.004456,               0.004456,               0.004456
                    283,                0.50771,                0.35704,                0.91943,                0.55789,                0.50851,                0.52397,                0.43469,                0.41884,                0.44796,                0.93341,              0.0044362,              0.0044362,              0.0044362
                    284,                0.50596,                0.35519,                0.91943,                0.55851,                0.50788,                0.52394,                0.43504,                0.41915,                0.44808,                 0.9337,              0.0044164,              0.0044164,              0.0044164
                    285,                0.50728,                0.35993,                0.91868,                0.55789,                0.50803,                0.52476,                0.43556,                0.41915,                0.44808,                 0.9337,              0.0043966,              0.0043966,              0.0043966
                    286,                 0.5081,                0.35774,                0.91569,                0.55819,                0.50796,                0.52528,                0.43578,                0.41923,                0.44811,                0.93363,              0.0043768,              0.0043768,              0.0043768
                    287,                0.50909,                0.35808,                0.91766,                0.56127,                0.50907,                0.52607,                0.43577,                0.41936,                0.44838,                0.93366,               0.004357,               0.004357,               0.004357
                    288,                0.50141,                0.35507,                0.91637,                0.56276,                0.50872,                0.52642,                0.43598,                0.41958,                0.44903,                0.93377,              0.0043372,              0.0043372,              0.0043372
                    289,                0.50322,                0.35579,                0.91834,                0.56286,                0.50797,                0.52614,                0.43584,                0.41961,                0.44887,                0.93379,              0.0043174,              0.0043174,              0.0043174
                    290,                0.50875,                0.35649,                0.91937,                0.55859,                0.50955,                0.52699,                0.43648,                0.41966,                0.44852,                0.93383,              0.0042976,              0.0042976,              0.0042976
                    291,                0.49533,                0.34693,                0.91248,                0.55742,                0.51049,                0.52735,                0.43682,                0.41974,                0.44828,                0.93381,              0.0042778,              0.0042778,              0.0042778
                    292,                0.49479,                0.34535,                0.91231,                0.55589,                0.51177,                0.52716,                0.43652,                 0.4199,                0.44877,                 0.9339,               0.004258,               0.004258,               0.004258
                    293,                 0.4926,                0.34383,                0.91401,                0.55769,                 0.5099,                0.52707,                0.43658,                0.41984,                0.44876,                0.93375,              0.0042382,              0.0042382,              0.0042382
                    294,                 0.4954,                0.34658,                0.91426,                0.55574,                0.51079,                0.52727,                0.43658,                 0.4197,                0.44866,                0.93362,              0.0042184,              0.0042184,              0.0042184
                    295,                0.50501,                0.35507,                0.91383,                0.55457,                0.51202,                0.52751,                 0.4367,                0.41982,                0.44881,                0.93373,              0.0041986,              0.0041986,              0.0041986
                    296,                0.49629,                0.34922,                0.91166,                0.56042,                0.50937,                0.52757,                0.43693,                0.41994,                0.44875,                0.93386,              0.0041788,              0.0041788,              0.0041788
                    297,                 0.5013,                0.34618,                0.91158,                0.56357,                0.51052,                0.52784,                0.43728,                0.41993,                0.44967,                0.93384,               0.004159,               0.004159,               0.004159
                    298,                0.49558,                0.34279,                0.91227,                0.56368,                0.51104,                0.52796,                0.43714,                0.42011,                0.44937,                0.93393,              0.0041392,              0.0041392,              0.0041392
                    299,                0.49932,                0.34505,                 0.9112,                0.56298,                0.51153,                0.52803,                0.43699,                0.42006,                0.44956,                0.93385,              0.0041194,              0.0041194,              0.0041194
                    300,                0.49388,                0.34243,                0.90887,                0.56404,                0.51116,                0.52792,                0.43699,                0.42021,                0.44979,                0.93386,              0.0040996,              0.0040996,              0.0040996
                    301,                 0.4926,                0.34615,                0.91239,                0.57121,                0.50273,                0.52832,                0.43728,                0.42028,                0.44978,                0.93392,              0.0040798,              0.0040798,              0.0040798
                    302,                0.49308,                0.34602,                0.91114,                0.56537,                0.50999,                0.52824,                0.43744,                0.42031,                0.44976,                0.93402,                0.00406,                0.00406,                0.00406
                    303,                0.49645,                0.34714,                0.91225,                0.56687,                0.50741,                0.52819,                0.43724,                0.42038,                0.45007,                0.93416,              0.0040402,              0.0040402,              0.0040402
                    304,                0.49203,                0.33754,                0.91117,                0.56436,                0.50433,                0.52783,                0.43693,                0.42039,                0.44945,                0.93425,              0.0040204,              0.0040204,              0.0040204
                    305,                0.48906,                0.33391,                0.90599,                0.56561,                0.50943,                0.52844,                0.43709,                0.42047,                0.44992,                0.93423,              0.0040006,              0.0040006,              0.0040006
                    306,                0.48766,                0.33617,                0.90798,                0.56609,                0.50761,                0.52781,                0.43697,                0.42059,                0.44987,                0.93438,              0.0039808,              0.0039808,              0.0039808
                    307,                0.49483,                0.34408,                0.90987,                0.56708,                0.50757,                0.52812,                0.43676,                0.42064,                0.45027,                0.93446,               0.003961,               0.003961,               0.003961
                    308,                 0.4907,                 0.3408,                0.90689,                0.56831,                0.50603,                0.52762,                0.43652,                0.42081,                0.45023,                0.93458,              0.0039412,              0.0039412,              0.0039412
                    309,                0.48794,                0.33752,                0.90643,                0.56889,                 0.5072,                0.52759,                0.43667,                0.42102,                0.45028,                0.93473,              0.0039214,              0.0039214,              0.0039214
                    310,                0.49023,                 0.3354,                0.91043,                 0.5702,                0.50719,                0.52807,                  0.437,                0.42118,                0.45068,                0.93487,              0.0039016,              0.0039016,              0.0039016
                    311,                0.48332,                0.33473,                0.90614,                0.57288,                0.50585,                0.52793,                0.43722,                0.42115,                 0.4512,                0.93479,              0.0038818,              0.0038818,              0.0038818
                    312,                 0.4797,                0.33251,                0.90524,                 0.5741,                0.50438,                0.52411,                0.43444,                0.42124,                0.45131,                0.93489,               0.003862,               0.003862,               0.003862
                    313,                0.48217,                0.33626,                0.90732,                0.57628,                0.50493,                0.52443,                0.43441,                0.42112,                0.45177,                0.93482,              0.0038422,              0.0038422,              0.0038422
                    314,                0.48279,                0.33186,                0.90701,                0.57303,                0.50634,                0.52481,                0.43474,                0.42124,                0.45182,                0.93496,              0.0038224,              0.0038224,              0.0038224
                    315,                0.48535,                 0.3345,                0.90854,                0.57038,                0.50717,                 0.5253,                0.43546,                0.42133,                0.45226,                0.93512,              0.0038026,              0.0038026,              0.0038026
                    316,                0.48485,                0.33254,                0.90709,                 0.5705,                0.50742,                0.52413,                0.43454,                0.42163,                0.45198,                0.93534,              0.0037828,              0.0037828,              0.0037828
                    317,                0.48207,                0.32788,                0.90511,                0.57106,                0.50755,                0.52412,                0.43454,                0.42171,                 0.4523,                0.93538,               0.003763,               0.003763,               0.003763
                    318,                0.48318,                0.32766,                  0.905,                0.57239,                0.50826,                0.52402,                0.43447,                0.42181,                0.45259,                0.93545,              0.0037432,              0.0037432,              0.0037432
                    319,                0.47899,                0.32952,                0.90567,                0.57796,                0.50591,                0.52513,                0.43535,                0.42186,                0.45301,                0.93555,              0.0037234,              0.0037234,              0.0037234
                    320,                0.48638,                 0.3324,                0.90622,                0.57953,                0.50686,                0.52476,                0.43484,                0.42185,                0.45277,                0.93563,              0.0037036,              0.0037036,              0.0037036
                    321,                0.48023,                0.33181,                 0.9047,                0.57374,                0.50872,                0.52516,                0.43528,                0.42191,                0.45311,                0.93574,              0.0036838,              0.0036838,              0.0036838
